n2' inv' n2" inv" J' Ka' Kc' J" Ka" Kc" nu
1	s	0	s	3	0	3	4	1	4	777.08261
1	a	0	a	2	2	1	3	3	0	777.22061
1	a	0	s	2	2	1	3	3	1	777.54572
1	s	0	s	3	1	3	4	0	4	777.73097
1	a	0	a	2	2	0	3	3	1	777.94173
1	a	0	s	2	2	0	3	3	0	778.00565
1	a	0	a	2	1	2	3	2	1	778.22466
1	a	0	a	4	0	4	5	1	5	778.61029
1	a	0	a	3	1	2	4	2	3	778.68673
1	s	0	s	8	1	7	8	2	6	778.71348
1	s	0	s	9	3	7	9	4	6	778.75086
1	a	0	a	4	1	4	5	0	5	778.76693
1	s	0	s	9	5	5	9	6	4	780.76662
1	a	0	s	2	1	2	3	2	2	781.08165
1	s	0	s	1	1	1	2	2	0	781.95576
1	s	0	a	1	1	1	2	2	1	782.42824
1	s	0	s	6	0	6	6	1	5	782.66468
1	s	0	s	7	2	6	7	3	5	782.99273
1	s	0	s	9	5	4	9	6	3	783.08374
1	a	0	a	14	7	7	14	8	7	783.09794
1	a	0	s	2	1	1	3	2	1	783.09794
1	s	0	a	1	1	0	2	2	0	783.40224
1	a	0	s	2	0	2	3	1	2	784.19329
1	s	0	s	8	4	5	8	5	4	784.32307
1	s	0	s	2	0	2	3	1	3	784.33971
1	a	0	s	10	6	4	10	7	4	784.58482
1	s	0	s	7	1	6	7	2	5	784.83104
1	s	0	s	10	3	7	10	4	6	785.26309
1	a	0	a	2	1	1	3	2	2	785.63386
1	s	0	s	2	1	2	3	0	3	786.00513
1	s	0	s	6	4	3	6	5	2	786.14740
1	a	0	a	3	1	3	4	0	4	786.28717
1	a	0	a	8	2	7	8	3	6	786.34799
1	s	0	s	5	4	2	5	5	1	786.38141
1	s	0	a	1	0	1	2	1	1	786.48524
1	s	0	s	7	3	5	7	4	4	786.57670
1	s	0	s	5	1	5	5	2	4	787.39226
1	s	0	s	6	2	5	6	3	4	787.49179
1	s	0	s	8	2	6	8	3	5	788.09394
1	s	0	s	7	4	3	7	5	2	788.17858
1	s	0	s	5	0	5	5	1	4	788.45833
1	s	0	s	8	4	4	8	5	3	788.52329
1	s	0	s	6	3	4	6	4	3	789.03477
1	a	0	s	7	5	2	7	6	2	789.67832
1	a	0	s	8	5	3	8	6	3	790.16353
1	s	0	s	5	3	3	5	4	2	790.48866
1	s	0	s	6	1	5	6	2	4	791.09812
1	s	0	a	5	2	4	5	3	3	791.18246
1	s	0	s	1	0	1	2	1	2	791.46435
1	a	0	s	9	5	4	9	6	4	791.71482
1	s	0	a	4	3	1	4	4	0	792.01834
1	a	0	s	1	1	0	2	2	0	792.83657
1	s	0	s	5	3	2	5	4	1	793.10348
1	a	0	a	7	1	6	7	2	5	793.27773
1	s	0	a	5	3	2	5	4	2	793.29837
1	a	0	a	1	1	0	2	2	1	793.30897
1	a	0	a	2	0	2	3	1	3	793.47107
1	s	0	s	6	3	3	6	4	2	793.87527
1	s	0	s	4	0	4	4	1	3	794.37207
1	a	0	s	10	5	5	10	6	5	794.66007
1	s	0	s	8	3	5	8	4	4	794.69509
1	s	0	s	1	1	1	2	0	2	794.80108
1	a	0	s	5	4	1	5	5	1	795.09689
1	s	0	a	6	3	3	6	4	3	795.10609
1	a	0	a	2	1	2	3	0	3	795.19394
1	a	0	a	9	3	6	10	2	9	795.56390
1	s	0	s	3	2	2	3	3	1	795.56390
1	a	0	s	6	4	2	6	5	2	795.59643
1	a	0	a	6	2	5	6	3	4	795.87931
1	a	0	s	1	0	1	2	1	1	795.98672
1	s	0	s	3	1	3	3	2	2	796.00257
1	s	0	a	9	4	5	9	5	5	796.48372
1	s	0	s	5	1	4	5	2	3	796.79866
1	a	0	s	7	4	3	7	5	3	797.12584
1	s	0	s	6	2	4	6	3	3	797.83963
1	s	0	a	3	2	1	3	3	1	797.86131
1	a	0	a	9	3	6	9	4	5	798.18946
1	a	0	s	11	5	6	11	6	6	798.64317
1	s	0	s	4	2	2	4	3	1	798.78039
1	a	0	a	5	3	3	5	4	2	799.08929
1	a	0	a	6	1	5	6	2	4	799.60366
1	s	0	a	4	2	2	4	3	2	799.69867
1	s	0	s	5	2	3	5	3	2	799.77930
1	a	0	a	4	3	2	4	4	1	799.79493
1	s	0	s	3	0	3	3	1	2	799.88919
1	a	0	s	8	4	4	8	5	4	799.88919
1	s	0	a	7	3	4	7	4	4	799.97531
1	s	0	a	10	4	6	10	5	6	800.19314
1	s	0	a	14	1	14	14	0	14	800.31827
1	s	0	a	14	0	14	14	1	14	800.31827
1	a	0	a	1	0	1	2	1	2	800.62913
1	a	0	a	4	3	1	4	4	0	800.69716
1	a	0	s	4	3	1	4	4	1	800.88504
1	s	0	s	4	1	3	4	2	2	800.92859
1	s	0	a	15	2	14	15	1	14	801.22243
1	s	0	a	15	1	14	15	2	14	801.22243
1	s	0	a	13	1	13	13	0	13	801.70165
1	s	0	a	13	0	13	13	1	13	801.70165
1	a	0	a	5	3	2	5	4	1	801.81633
1	a	0	a	7	2	5	7	3	4	801.83284
1	a	0	a	8	3	5	8	4	4	802.15411
1	a	0	s	5	3	2	5	4	2	802.27015
1	s	0	a	14	2	13	14	1	13	802.50991
1	s	0	a	14	1	13	14	2	13	802.50991
1	a	0	a	4	2	3	4	3	2	802.96520
1	s	0	a	12	1	12	12	0	12	802.97347
1	s	0	a	12	0	12	12	1	12	802.97347
1	s	0	a	8	3	5	8	4	5	803.00207
1	s	0	a	5	2	3	5	3	3	803.07820
1	s	0	a	15	3	13	15	2	13	803.14062
1	s	0	s	2	1	1	2	2	0	803.17505
1	a	0	a	6	3	3	6	4	2	803.20702
1	s	0	a	11	4	7	11	5	7	803.39722
1	a	0	s	9	4	5	9	5	5	803.46000
1	s	0	a	2	1	1	2	2	1	803.64745
1	a	0	a	7	3	4	7	4	3	803.67600
1	s	0	a	13	2	12	13	1	12	803.69336
1	s	0	a	13	1	12	13	2	12	803.69336
1	s	0	s	2	0	2	2	1	1	804.06512
1	s	0	a	11	1	11	11	0	11	804.13533
1	s	0	a	11	0	11	11	1	11	804.13533
1	a	0	a	3	1	3	3	2	2	804.56924
1	s	0	a	15	4	12	15	3	12	804.65717
1	a	0	s	6	3	3	6	4	3	804.70424
1	s	0	a	12	2	11	12	1	11	804.77388
1	s	0	a	12	1	11	12	2	11	804.77388
1	s	0	a	10	1	10	10	0	10	805.18899
1	s	0	a	10	0	10	10	1	10	805.18899
1	s	0	a	13	2	11	13	3	11	805.26847
1	s	0	a	13	3	11	13	2	11	805.27658
1	s	0	a	6	2	4	6	3	4	805.33295
1	s	0	a	9	3	6	9	4	6	805.48595
1	s	0	a	14	3	11	14	4	11	805.58209
1	s	0	a	14	4	11	14	3	11	805.64121
1	s	0	a	11	2	10	11	1	10	805.75275
1	s	0	a	3	1	2	3	2	2	806.00141
1	s	0	a	9	1	9	9	0	9	806.13638
1	s	0	a	9	0	9	9	1	9	806.13638
1	s	0	a	12	2	10	12	3	10	806.17701
1	s	0	a	13	3	10	13	4	10	806.39016
1	a	0	s	13	5	8	13	6	8	806.41157
1	s	0	s	1	0	1	1	1	0	806.44732
1	s	0	a	13	4	10	13	3	10	806.56215
1	s	0	a	10	1	9	10	2	9	806.62486
1	s	0	a	10	2	9	10	1	9	806.63390
1	a	0	a	3	2	1	3	3	0	806.83161
1	s	0	a	10	3	7	10	4	7	806.87227
