929.9494	0.0001	0.0001	0	1	0	0	0	0	8	8	1	s	0	0	0	0	0	0	7	7	0	s	88KaSiJoKa.42
929.9494	0.0001	0.0001	0	1	0	0	0	0	8	8	0	s	0	0	0	0	0	0	7	7	1	s	88KaSiJoKa.43
929.9645	0.0001	0.0001	0	1	0	0	0	0	8	7	1	a	0	0	0	0	0	0	7	6	2	a	88KaSiJoKa.44
930.5821	0.0001	0.0001	0	1	0	0	0	0	10	6	4	s	0	0	0	0	0	0	9	5	4	a	88KaSiJoKa.45
936.9012	0.0001	0.0001	0	1	0	0	0	0	11	8	5	s	0	0	0	0	0	0	10	5	5	a	88KaSiJoKa.46
937.1942	0.0001	0.0001	0	1	0	0	0	0	11	4	7	s	0	0	0	0	0	0	10	3	7	a	88KaSiJoKa.47
938.1259	0.0001	0.0001	0	1	0	0	0	0	10	1	9	a	0	0	0	0	0	0	9	0	9	s	88KaSiJoKa.48
938.1288	0.0001	0.0001	0	1	0	0	0	0	10	2	9	a	0	0	0	0	0	0	9	1	9	s	88KaSiJoKa.49
938.3196	0.0001	0.0001	0	1	0	0	0	0	9	8	1	s	0	0	0	0	0	0	8	7	1	a	88KaSiJoKa.50
938.3196	0.0001	0.0001	0	1	0	0	0	0	9	8	2	s	0	0	0	0	0	0	8	7	2	a	88KaSiJoKa.51
938.3327	0.0001	0.0001	0	1	0	0	0	0	9	7	2	a	0	0	0	0	0	0	8	6	3	a	88KaSiJoKa.52
938.4267	0.0001	0.0001	0	1	0	0	0	0	9	7	2	a	0	0	0	0	0	0	8	6	2	s	88KaSiJoKa.53
940.6338	0.0001	0.0001	0	1	0	0	0	0	11	5	6	a	0	0	0	0	0	0	10	4	6	S	88KaSiJoKa.54
941.9999	0.0001	0.0001	0	1	0	0	0	0	12	6	7	a	0	0	0	0	0	0	11	5	8	a	88KaSiJoKa.55
944.6973	0.0001	0.0001	0	1	0	0	0	0	11	6	5	a	0	0	0	0	0	0	10	5	5	s	88KaSiJoKa.56
946.7905	0.0001	0.0001	0	1	0	0	0	0	10	8	3	s	0	0	0	0	0	0	9	7	2	s	88KaSiJoKa.57
946.8272	0.0001	0.0001	0	1	0	0	0	0	11	7	4	s	0	0	0	0	0	0	10	6	4	a	88KaSiJoKa.58
946.8892	0.0001	0.0001	0	1	0	0	0	0	11	5	7	a	0	0	0	0	0	0	10	4	7	s	88KaSiJoKa.59
947.4915	0.0001	0.0001	0	1	0	0	0	0	12	8	6	s	0	0	0	0	0	0	11	5	8	a	88KaSiJoKa.60
950.0907	0.0001	0.0001	0	1	0	0	0	0	12	4	8	s	0	0	0	0	0	0	11	3	8	a	88KaSiJoKa.61
950.8789	0.0001	0.0001	0	1	0	0	0	0	11	6	6	a	0	0	0	0	0	0	10	5	6	s	88KaSiJoKa.62
951.7902	0.0001	0.0001	0	1	0	0	0	0	12	5	7	a	0	0	0	0	0	0	11	4	7	s	88KaSiJoKa.63
953.7385	0.0001	0.0001	0	1	0	0	0	0	10	9	1	s	0	0	0	0	0	0	9	8	1	a	88KaSiJoKa.64
953.7385	0.0001	0.0001	0	1	0	0	0	0	10	9	2	s	0	0	0	0	0	0	9	8	2	a	88KaSiJoKa.65
954.8603	0.0001	0.0001	0	1	0	0	0	0	11	8	4	s	0	0	0	0	0	0	10	7	3	s	88KaSiJoKa.66
954.9699	0.0001	0.0001	0	1	0	0	0	0	11	8	4	s	0	0	0	0	0	0	10	7	4	a	88KaSiJoKa.67
955.0525	0.0001	0.0001	0	1	0	0	0	0	11	7	5	a	0	0	0	0	0	0	10	6	5	s	88KaSiJoKa.68
956.9837	0.0001	0.0001	0	1	0	0	0	0	12	7	6	s	0	0	0	0	0	0	11	6	6	a	88KaSiJoKa.69
957.8270	0.0001	0.0001	0	1	0	0	0	0	12	7	5	s	0	0	0	0	0	0	11	6	6	s	88KaSiJoKa.70
957.9277	0.0001	0.0001	0	1	0	0	0	0	12	5	8	a	0	0	0	0	0	0	11	4	8	s	88KaSiJoKa.71
958.9736	0.0001	0.0001	0	1	0	0	0	0	12	4	9	a	0	0	0	0	0	0	11	3	9	s	88KaSiJoKa.72
960.2124	0.0001	0.0001	0	1	0	0	0	0	12	7	5	a	0	0	0	0	0	0	11	6	5	s	88KaSiJoKa.73
960.8002	0.0001	0.0001	0	1	0	0	0	0	10	10	0	s	0	0	0	0	0	0	9	9	0	a	88KaSiJoKa.74
960.8002	0.0001	0.0001	0	1	0	0	0	0	10	10	1	s	0	0	0	0	0	0	9	9	1	a	88KaSiJoKa.75
960.9038	0.0001	0.0001	0	1	0	0	0	0	10	10	1	s	0	0	0	0	0	0	9	9	0	s	88KaSiJoKa.76
960.9038	0.0001	0.0001	0	1	0	0	0	0	10	10	0	s	0	0	0	0	0	0	9	9	1	s	88KaSiJoKa.77
961.0762	0.0001	0.0001	0	1	0	0	0	0	11	6	7	a	0	0	0	0	0	0	12	6	7	s	88KaSiJoKa.78
961.2110	0.0001	0.0001	0	1	0	0	0	0	11	8	3	a	0	0	0	0	0	0	10	7	3	s	88KaSiJoKa.79
961.3189	0.0001	0.0001	0	1	0	0	0	0	11	8	3	a	0	0	0	0	0	0	10	7	4	a	88KaSiJoKa.80
961.3668	0.0001	0.0001	0	1	0	0	0	0	11	8	4	a	0	0	0	0	0	0	10	7	4	s	88KaSiJoKa.81
962.5995	0.0001	0.0001	0	1	0	0	0	0	12	8	4	s	0	0	0	0	0	0	11	7	4	a	88KaSiJoKa.82
962.9986	0.0001	0.0001	0	1	0	0	0	0	12	6	6	S	0	0	0	0	0	0	11	5	7	s	88KaSiJoKa.83
963.0905	0.0001	0.0001	0	1	0	0	0	0	12	8	5	s	0	0	0	0	0	0	11	7	5	a	88KaSiJoKa.84
963.1227	0.0001	0.0001	0	1	0	0	0	0	14	7	8	a	0	0	0	0	0	0	13	6	7	a	88KaSiJoKa.85
963.6310	0.0001	0.0001	0	1	0	0	0	0	12	7	6	a	0	0	0	0	0	0	11	6	6	s	88KaSiJoKa.86
963.7496	0.0001	0.0001	0	1	0	0	0	0	13	6	8	s	0	0	0	0	0	0	12	5	8	a	88KaSiJoKa.87
963.7966	0.0001	0.0001	0	1	0	0	0	0	13	2	11	s	0	0	0	0	0	0	12	1	11	a	88KaSiJoKa.88
963.7996	0.0001	0.0001	0	1	0	0	0	0	13	3	11	s	0	0	0	0	0	0	12	2	11	a	88KaSiJoKa.89
966.2463	0.0001	0.0001	0	1	0	0	0	0	10	10	1	a	0	0	0	0	0	0	9	9	0	a	88KaSiJoKa.90
966.2463	0.0001	0.0001	0	1	0	0	0	0	10	10	0	a	0	0	0	0	0	0	9	9	1	a	88KaSiJoKa.91
966.2698	0.0001	0.0001	0	1	0	0	0	0	13	7	6	a	0	0	0	0	0	0	12	6	6	s	88KaSiJoKa.92
966.3493	0.0001	0.0001	0	1	0	0	0	0	10	10	0	a	0	0	0	0	0	0	9	9	0	s	88KaSiJoKa.93
966.3493	0.0001	0.0001	0	1	0	0	0	0	10	10	1	a	0	0	0	0	0	0	9	9	1	s	88KaSiJoKa.94
971.2656	0.0001	0.0001	0	1	0	0	0	0	13	8	6	s	0	0	0	0	0	0	12	7	6	a	88KaSiJoKa.95
971.2903	0.0001	0.0001	0	1	0	0	0	0	13	2	11	a	0	0	0	0	0	0	12	1	11	s	88KaSiJoKa.96
971.2903	0.0001	0.0001	0	1	0	0	0	0	13	3	11	a	0	0	0	0	0	0	12	2	11	s	88KaSiJoKa.97
971.4240	0.0001	0.0001	0	1	0	0	0	0	14	5	9	s	0	0	0	0	0	0	13	4	9	a	88KaSiJoKa.98
974.4183	0.0001	0.0001	0	1	0	0	0	0	14	4	10	s	0	0	0	0	0	0	13	3	10	a	88KaSiJoKa.99
974.4908	0.0001	0.0001	0	1	0	0	0	0	11	10	2	a	0	0	0	0	0	0	10	9	1	a	88KaSiJoKa.100
974.4908	0.0001	0.0001	0	1	0	0	0	0	11	10	1	a	0	0	0	0	0	0	10	9	2	a	88KaSiJoKa.101
974.5201	0.0001	0.0001	0	1	0	0	0	0	14	6	9	s	0	0	0	0	0	0	13	5	9	a	88KaSiJoKa.102
974.5923	0.0001	0.0001	0	1	0	0	0	0	11	10	1	a	0	0	0	0	0	0	10	9	1	s	88KaSiJoKa.103
974.5923	0.0001	0.0001	0	1	0	0	0	0	11	10	2	a	0	0	0	0	0	0	10	9	2	s	88KaSiJoKa.104
975.9034	0.0001	0.0001	0	1	0	0	0	0	12	9	3	a	0	0	0	0	0	0	11	8	4	a	88KaSiJoKa.105
975.9258	0.0001	0.0001	0	1	0	0	0	0	13	8	5	a	0	0	0	0	0	0	12	7	5	s	88KaSiJoKa.106
975.9879	0.0001	0.0001	0	1	0	0	0	0	14	8	6	s	0	0	0	0	0	0	13	7	6	a	88KaSiJoKa.107
976.1924	0.0001	0.0001	0	1	0	0	0	0	11	11	0	s	0	0	0	0	0	0	10	10	0	a	88KaSiJoKa.108
976.1924	0.0001	0.0001	0	1	0	0	0	0	11	11	1	s	0	0	0	0	0	0	10	10	1	a	88KaSiJoKa.109
977.2837	0.0001	0.0001	0	1	0	0	0	0	12	10	2	s	0	0	0	0	0	0	11	9	2	a	88KaSiJoKa.110
977.2837	0.0001	0.0001	0	1	0	0	0	0	12	10	3	s	0	0	0	0	0	0	11	9	3	a	88KaSiJoKa.111
977.3659	0.0001	0.0001	0	1	0	0	0	0	13	8	6	a	0	0	0	0	0	0	12	7	6	s	88KaSiJoKa.112
989.3110	0.0001	0.0001	0	1	0	0	0	0	12	11	1	a	0	0	0	0	0	0	11	10	1	s	88KaSiJoKa.113
989.3110	0.0001	0.0001	0	1	0	0	0	0	12	11	2	a	0	0	0	0	0	0	11	10	2	s	88KaSiJoKa.114
989.3584	0.0001	0.0001	0	1	0	0	0	0	15	7	9	a	0	0	0	0	0	0	14	6	9	s	88KaSiJoKa.115
991.4891	0.0001	0.0001	0	1	0	0	0	0	12	12	0	s	0	0	0	0	0	0	11	11	0	a	88KaSiJoKa.116
991.4891	0.0001	0.0001	0	1	0	0	0	0	12	12	1	s	0	0	0	0	0	0	11	11	1	a	88KaSiJoKa.117
991.5707	0.0001	0.0001	0	1	0	0	0	0	14	9	6	a	0	0	0	0	0	0	13	8	6	s	88KaSiJoKa.118
995.8935	0.0001	0.0001	0	1	0	0	0	0	1 2	12	0	a	0	0	0	0	0	0	11	11	0	s	88KaSiJoKa.119
995.8935	0.0001	0.0001	0	1	0	0	0	0	12	12	1	a	0	0	0	0	0	0	11	11	1	S	88KaSiJoKa.120
